|Nom|Format|Description|Prix/QTE|Prix
10|Lait 1er âge, pour nourrissons jusqu'à 6 mois, en relais de l'allaitement maternelle|La boîte de 800g|[Origine : FRANCE, Les Laboratoires Guigoz ont mis au point Guigoz Evolia Relais 1, une formule qui répond aux besoins spécifiques des nourrissons en relais de l'allaitement maternel. Elle convient à l'alimentation particulière du nourrisson, dès la naissance quand iln'est pas allaité. Cette formule contient du DHA de la famille des Oméga 3 et des FOS/GOS (Fructo-oligosaccharides et galacto-oligosaccharides)., Ingrédients : LAIT écrémé, LACTOSE, huiles végétales (oléine de palme, colza, coprah, tournesol), protéines solubles de LAIT, galacto-oligosaccharides 3%, citrates de potassium, de calcium et de sodium, émulsifiant : lécithine de SOJA, chlorures de magnésium et de sodium, maltodextrine, fructo-oligosaccharides 0,16%, huile de POISSON, L-phénylalanine, huile de Mortierella alpina, phosphate de calcium, vitamines : C, E, niacine, pantothénate de calcium, A, B1, B6, B2, D, K, B9, B12, biotine - sulfates ferreux, de zinc, de cuivre, de manganèse -  taurine, L-histidine, inositol, antioxydants : palmitate de L-ascorbyle, extrait riche en tocophérols - culture de Lactobacillus Reuteri DSM 17938*, L-carnitine, iodure de potassium, sélénate de sodium. *sous licence Biogaia AB.]|"
22,85€ / Kg"|"
18,28 €"
11|Lait de suite en poudre, 6 mois à 1 an|Le pot de 800g|[Origine : FRANCE, Guigoz 'bAa' 2 est une formule légèrement acidifiée par des ferments lactiques, ce qui entraîne une augmentation de la fréquence et un ramollissement des selles du nourrisson., Dosage à respecter impérativement : 1 mesurette arasée (4,5 g) dans 30 ml d'eau. Utilisez exclusivement la mesurette contenue dans la boîte. Préparer un seul biberon à la fois et donnez-le immédiatement à votre bébé. Afin d'éviter la formation de grumeaux, reconstituez le biberon avec de l'eau tiède (<40°C) et préférez un biberon à large diamètre et une tétine à débit variable convenant à une formule épaissie. Utilisez exclusivement la mesurette contenue dans la boîte. Lavez-vous soigneusement les mains. Stérilisez le biberon, tétine et la bague. Chauffez l'eau au bain-marie ou au chauffe biberon le volume d'eau exact. Ajouter le nombre exact de mesurette correspondant au volume d'eau. Arasez chaque mesurette sur le rebord. Après utilisation déposez la mesurette sur son support dans la boîte. Fermez le biberon avec la bague et la tétine stérilisées. Secouez énergiquement de haut en bas lors de la reconstitution jusqu'à dissolution complète de la poudre. Contrôlez la température sur ledos de la main. Veillez à toujours bien tenir votre bébé pendant qu'il prend son biberon pour éviter le risque d'étouffement. Le lait reconstitué est un milieu fragile qui peut facilement s'altérer : utilisez une eau minérale ou une eau de source convenant aux nourrissons. Nous vous déconseillons l'emploi du four à micro-ondes en raison du risque de brûlures. Jetez sans hésiter le reste d'un biberon non terminé. La préparation du biberon doit s'effectuer juste avant le repas. Le lait maternel es, Ingrédients: Huiles végétales (oléine de palme, colza, coprah, tournesol), LAIT écrémé, maltodextrine, protéines solubles de LAIT, LACTOSE, amidons, citrates de calcium et de sodium, phosphate de calcium, émulsifiant : lécithine de SOJA -  chlorure de potassium, vitamines : C, E, niacine, pantothénate de calcium, B1, A, B6, B2, B9, K1, biotine, D, carbonate de magnésium, taurine, sulfates ferreux, de zinc, de cuivre, inositol, culture de Lactobacillus reuteri DSM 17938*, L-carnitine, iodure de potassium, sélénate de sodium, acidifiant : ferments lactiques (S. Thermophilus). *sous licence Biogaia AB., Conservez la boite bien fermée à laide de son couvercle en plastique dans un endroit sec et frais, pas plus de 3 semaines après ouverture. Conditionné sous atmosphère protectrice.]|"
18,34€ / Kg"|"
14,67 €"
12|Lait pour nourrissons en poudre, de 0 à 6 mois|Le pot de 800g|[Origine : FRANCE, Nouveau Décor, Formule inchangée                                          Pourquoi GUIGOZ 1  Formule bAa ?                                          Dans les premiers mois de sa vie, l'alimentation de votre bébé est exclusivement lactée.Les Laboratoires GUIGOZ® ont mis au point GUIGOZ 1 Formule bAa, une formule qui convient à l'alimentation particulière du nourrisson, dès la naissance quand il n'est pas allaité*. Parlez en à votre médecin.                *Conformément à la réglementation, Précautions d'emploi:                                                         Afin d'éviter la formation de grumeaux, reconstituez le biberon avec de l'eau tiède (<40°C), préférez un biberon à large diamètre et une tétine à débit variable convenant àune formule épaissie.                                           Pour tiédir l'eau, nous vous déconseillons l'emploi du four à micro-ondes en raison du risque de brûlures: faites tiédir le biberon au bain-marie dans une casserole ou dans un chauffe-biberon.                                             Contrôlez la température sur la face interne de votre avant-bras               Veillez à toujours bien tenir votre bébé pendant qu'il prend son biberon, pour éviter tout risque d'étouffement.La formule légèrement acidifiée de Guigoz BAa1  peut entraîner une augmentation de la fréquence et un ramolissment des selles. Parlez-en à votre médecin., Ingrédients: Huiles végétales (oléine de palme, colza, coprah, tournesol), protéines solubles de LAIT, LACTOSE, LAIT écrémé, amidons, maltodextrine, citrates de calcium et de potassium - émulsifiant : lécithine de SOJA, chlorures de magnésium, de sodium, de calcium, vitamines : C, niacine, pantothénate de calcium, E, A, B1, B6, B2, B9, K1, biotine, D -  L-phénylalanine, taurine, sulfates ferreux, de zinc, de cuivre, de manganèse, L-histidine, inositol, culture de lactobacillus reuteri DSM 17938*, L-carnitine, iodure de potassium, sélénate de sodium, acidifiant : ferments lactiques (S. Thermophilus). *sous licence Biogaia AB., Conservez la boite bien fermée à laide de son couvercle en plastique dans un endroit sec et frais, pas plus de 3 semaines après ouverture.]|"
21,93€ / Kg"|"
17,54 €"
13|Lait 1er âge en poudre jusqu'à 6 mois, sans huile de palme|La boîte de 900g|[Origine : FRANCE, Milumel 1er âge accompagne Bébé dans sa croissance. Grâce à son savoir-faire, Milumel a développé une formule qui respecte rigoureusement la réglémentation et répond aux besoins nutritionnels des bébés. De la naissance à 6 mois, Milumel apporte les éléments indispensables à la croissance de Bébé : fer, vitamines et acides gras essentiels.                              Caractéristiques de la formule Milumel 1er âge : Sans huile de palme, grâce à l'ajout de lipides laitiers.Aux nutriments essentiels, avec du fer, des vitamines et des acides gras essentiels (1).                                                            Produits en France, les laits infantiles en poudre Milumel sont fabriqués dans notreusine de Craon en Mayenne (53).                                                                                                          (1) Conformément à la réglementation., Une fois reconstitué le lait devient un milieu fragile, il est donc important de ne pas conserver ni réutiliser le lait restant d'un biberon non terminé.    Le jeter sans hésiter. N'utiliser que la mesurette contenue dans cette boîte.  Ne jamais remettre une mesurette humide dans la poudre., Lactose, maltodextrine, crème, huiles végétales (colza, tournesol, tournesol oléique), lait écrémé, protéines solubles de lait, minéraux (citrate tripotassique, phosphate tricalcique, carbonate de calcium, phosphate de magnésium, citrate trisodique,hydroxyde de potassium, chlorure de potassium, sulfate de zinc,sulfate ferreux, sélénite de sodium, iodure de potassium, sulfate de manganèse), émulsifiant (lécithine de soja), vitamines (C, PP, B5, A, K, B2, B6, B1, E, D, B9, H, B12), chlorure de choline, taurine, antioxygènes (palmitate d'ascorbyle, tocophérols), inositol, L-carnitine, ferments lactiques (Lactobacillus fermentum CECT 5716)., Valeur énergétique en Kcal : 66kcal, Glucides : 8,1g, Lipides : 3,1g, Protides :1,3g, Après chaque utilisation, bien refermer la boîte avec le couvercle. Conserver au frais et au sec. Utiliser le contenu dans les 4 semaines après ouverture.]|"
19,11€ / Kg"|"
17,20 €"
14|Lait 1er âge, jusqu'à 6 mois|La boîte de 900g|[Origine : FRANCE, Modilac 1 a été spécialement élaboré pour répondre aux besoins nutritionnels des nourrissons dès la naissance ou en relais de l'allaitement maternel.Sa formule contient des Oméga 3 et 6, lipides présents dans le lait maternel., 1 mesurette = 30ml d'eau. Préparez le biberon immédiatement avant emploi. Une fois préparé, il est recommandé de le consommer dans l'heure. Versez dans le biberon la quantité d'eau nécessaire. Pour une meilleure reconstitution, l'eau doit être tiède(environ 40-45°C) avant ajout de la poudre. Remplissez de poudre la mesurette présente dans la boite, puis arasez la sur le rebord de la boite prévu à cet effet. Ajoutez le nombre correspondant de mesurettes rases de poudre dans l'eau en respectant bien la proportion. Bouchez le biberon et, pour faciliter la dissolution, roulez le entre vos mains puis agitez le vigoureusement. Avant de donner le biberon, contrôlez la température du lait en versant quelques gouttes sur votre poignet. Jetez le reste d'un biberon non terminé, ne le réutilisez pas. Le lait maternel est l'aliment idéal du nourrisson. Modilac 1 peut le compléter ou le remplacer si vous n'allaitez pas. Modilac 1 répond aux besoins du nourrisson jusqu'à 6 mois. Suivez les conseilsde votre médecin pour l'utilisation d'un lait infantile et pour l'alimentation de votre bébé., Lait écrémé, huiles végétales (palme, tournesol oléique, soja, coprah) dont acides gras polyinsaturés à longue chaîne (ARA, DHA), lactose, maltodextrine, protéines solubles déminéralisées, protéines solubles, émulsifiants (lécithine de soja, monoglycérides d'acides gras), citrate de sodium, carbonate de calcium, bicarbonate de potassium, chlorure de potassium, L-arginine, chlorure de calcium, vitamine C, hydroxyde de calcium, chlorure de magnésium, taurine, L-histidine, inositol, chlorure de choline, sulfate de fer, L-carnitine, antioxygènes (extrait riche en tocophérols, palmitate de L-ascorbyle), sulfate de zinc, cytidine-5' monophosphate, vitamine E, niacine, uridine-5' monophosphate de sodium, adénosine-5' monophosphate, pantothénate decalcium, inosine-5' monophosphate de sodium, guanosine-5' monophosphate de sodium, thiamine, vitamine A, sulfate de cuivre, riboflavine, vitamine B6, sulfate de manganèse, acide folique, iodure de potassium, vitamine K, bêta-carotène, biotine, sélénite de sodium, vitamine D, vitamine B12., Valeur énergétique en Joules :  2132kj, Valeur énergétique en Kcal : 510,0kc, Glucides : 58g, Lipides : 26g, Protides :9,5g, Avant ouverture, conservez la boite à l'abri d'une source de chaleur. Après ouverture, fermez la boite et conservez la dans un endroit frais et sec. Utilisez la poudre dans un délai de 4 semaines. Conditionné sous atmosphère protectrice.]|"
22,88€ / Kg"|"
20,59 €"
15|Lait 1er âge, jusqu'à 6 mois, formule epaissie|La boîte de 800g|[Origine : FRANCE, Formule épaissie à utiliser avec une tétine à débit variable., Ingrédients : LAIT écrémé, LACTOSE, huiles végétales (oléine de palme, colza, coprah et tournesol), protéines solubles de LAIT, amidons, citrates de calcium, de potassium et de sodium, émulsifiant : lécithine de SOJA, chlorures de magnésium et de sodium, L-phénylalanine, vitamines : C, E, niacine, pantothénate de calcium, A, B1, B6, B2, D3, K1, acide folique, B12, biotine, phosphate de calcium, sulfates ferreux, de zinc, de cuivre et de manganèse, taurine, L-histidine, inositol, antioxydant : palmitate de L-ascorbyle, culture de bifidus (B. Lactis), L-carnitine, iodure de potassium, sélénate de sodium.]|"
21,60€ / Kg"|"
17,28 €"
16|Lait 1er âge, jusqu'à 6 mois, oméga 3|La boîte de 800g|[Origine : FRANCE, Cette formule contient du DHA, acide gras polyinsaturé à chaîne longue de la famille des Oméga 3., Ingrédients: LACTOSERUM, LAIT écrémé, huiles végétales (oléine de palme, colza, coprah et tournesol), protéines solubles de LAIT, LACTOSE, maltodextrine, citrates de calcium et de potassium, chlorures de magnésium, de potassium et de sodium -  hydroxydes de potassium et de calcium, huile de POISSON, émulsifiant : lécithine de SOJA - correcteur d'acidité : acide citrique, huile de Mortierella alpina, L-Phénylalanine, phosphates de sodium, vitamines : C, E, niacine, pantothénate de calcium, A, B1,B6, D3, K1, B2, acide folique, B12, biotine -  sulfates ferreux, de zinc, de cuivre et de manganèse - taurine, L-histidine, inositol, antioxydants : palmitate de L-ascorbye et extrait riche en tocophérols - culture de bifidus (B.lactis), nucléotides, L-carnitine, sélénate de sodium, iodure de potassium.]|"
21,11€ / Kg"|"
16,89 €"
17|Lait 1er âge en relais de l'allaitement maternel, jusqu'à 6 mois|La boîte de 800g|[Origine : FRANCE, Pratique et hygiénique, une mesurette spécialement conçue pour la formule Nidal Relais 1 est présente à l'ouverture dans un compartiment séparé.Nidal Relais 1 convient à l'alimentation particulière des nourrissons dès leur naissance quand ils ne sontpas allaités au sein., Ingrédients : Protéines solubles de lait, lait écrémé, huiles végétales, lactose, citrates de calcium et de potassium, chlorures de magnésium, de potassium et de sodium, hydroxydes de potassium et calcium, émulsifiant : lécithine de soja - acidifiant: acide citrique - L-phénylalanine, phosphate de sodium, vitamines : C, E, niacine, pantothénate de calcium, A, B1, B6, D, K1, B2, B9, B12, biotine - taurine, sulfates de fer, de zinc, de cuivre et de manganèse, L-histidine, inositol, antioxydant :palmitate d'ascorbyle - nucléotides, L-carnitine, sélénate de sodium, iodure de potassium.]|"
23,13€ / Kg"|"
18,50 €"
18|Lait 2ème âge, dès 5 mois, certifié AB|La boîte de 900g|[Origine : FRANCE, Une composition nutritionnelle avancée : à partir du 5ème mois, le lait reste l'aliment liquide essentielle du nourrisson. Babybio 2ème âge permet, en complément d'une alimentation diversifiée de couvrir, les besoins nutritionnels les plus exigeantsde cette tranche d'âge. Le lait de vache n'est pas adapté aux besoins spécifiques de l'enfant en bas âge, il est donc conseillé de poursuivre Babybio 2ème âge jusqu'à 3 ans. Il apporte du fer, du calcium, un apport équilibré en acides gras essentiels, des protéines en quantité étudiée., Maltodextrines*, lait écrémé*, lactosérum déminéralisé*, huiles végétales de 1ère pression à froid* (olive*, colza*, tournesol*), huile de palme*, phosphate tricalcique, carbonate de calcium, phosphate dipotassique, chlorure de magnésium, citrate desodium, chlorure de potassium, vitamine C, lactate de fer, oxyde de magnésium, hydroxyde de potassium, sulfate de zinc, vitamine E, sulfate de cuivre, vitamine A, iodure de potassium, vitamine D. *ingrédients d'origine agricole issus de l'agriculturebiologique., Valeur énergétique en Joules :  2033Kj, Valeur énergétique en Kcal : 8498Kcal, Glucides : 58,26g, Lipides : 22,74g, Protides :12g, Veillez à bien refermer la boîte et à la conserver au sec jusqu'à 4 semaines maximum après ouverture.]|"
20,66€ / Kg"|"
18,59 €"
19|Lait 2ème âge, dès 5 mois, certifié AB|La boîte de 900g|[Origine : FRANCE, Une composition nutritionnelle avancée : à partir du 5ème mois, le lait reste l'aliment liquide essentielle du nourrisson. Babybio 2ème âge permet, en complément d'une alimentation diversifiée de couvrir, les besoins nutritionnels les plus exigeantsde cette tranche d'âge. Le lait de vache n'est pas adapté aux besoins spécifiques de l'enfant en bas âge, il est donc conseillé de poursuivre Babybio 2ème âge jusqu'à 3 ans. Il apporte du fer, du calcium, un apport équilibré en acides gras essentiels, des protéines en quantité étudiée., Maltodextrines*, lait écrémé*, lactosérum déminéralisé*, huiles végétales de 1ère pression à froid* (olive*, colza*, tournesol*), huile de palme*, phosphate tricalcique, carbonate de calcium, phosphate dipotassique, chlorure de magnésium, citrate desodium, chlorure de potassium, vitamine C, lactate de fer, oxyde de magnésium, hydroxyde de potassium, sulfate de zinc, vitamine E, sulfate de cuivre, vitamine A, iodure de potassium, vitamine D. *ingrédients d'origine agricole issus de l'agriculturebiologique., Valeur énergétique en Joules :  2033Kj, Valeur énergétique en Kcal : 8498Kcal, Glucides : 58,26g, Lipides : 22,74g, Protides :12g, Veillez à bien refermer la boîte et à la conserver au sec jusqu'à 4 semaines maximum après ouverture.]|"
20,66€ / Kg"|"
18,59 €"
20|Bledilait 1er age des la naissance jusqu'à 6 mois|La boite de 900g|[Origine : FRANCE, Mis au point par Blédina Blédilait 1 convient à l'alimentation particulière des nourrissons dès la naissance et jusqu'à 6 mois, conformément à la réglementation., Le dosage et la fréquence des biberons sont proposés à titre indicatif. Le corps médical pourra adapter le régime quotidien de votre bébé en fonction de ses besoins spécifiques. Lavez-vous toujours les mains ainsi que votre plan de travail avant de préparer le biberon. Bien respecter les instructions suivantes afin d'éviter des risques pour la santé de votre bébé. Préparer le biberon juste avant le repas. Utilisez exclusivement la mesurette contenue dans cette boite. Une fois préparé, il est recommandé de consommer le biberon dans la demi-heure. Après la tétée, si votre bébé n'a pas tout bu, jetez le reste du biberon sans hésiter. Blédilait 1, par sa formulation peut entraîner une modification de la fréquence et de l'aspect des selles, sansqu'il faille s'en inquiéter. Pour tout nouveau changement de préparation infantile, nous vous recommandons d'effecteur une transition progressive en introduisant chaque jour un biberon de la nouvelle formule. Le lait maternel reste l'aliment idéal du nourrisson. Toutefois, si vous ne pouvez pas ou ne souhaitez pas allaiter, votre médecin vous conseillera un lait pour nourrissons répondant aux besoins nutritionnels spécifiques de votre enfant. Ce lait pour nourrisson convient à l'alimentation devotre enfant dès la naissance s'il n'est pas allaité. N'en changez pas sans demander l'avis de votre médecin., LactosÍrum dÍminÍralisÍ - huiles vÍgÍtales (palme, colza, coprah, tournesol, mortierella alpina) - lactose - lait ÍcrÍmÍ - galacto-oligosaccharides - protÍines de lactosÍrum concentrÍes - fructo-oligosaccharides - carbonate de calcium - huile de poisson - chlorure de potassium - citrate de potassium - vitamine C - chlorures de magnÍsium et de choline - Ímulsifiant : lÍcithine de soja - taurine - citrate de sodium - nuclÍotides - sulfate de fer - antioxydant : extrait riche en tocophÍrols - sulfate de zinc - inositol - niacine - L-tryptophane - acide pantothÍnique - acide folique - sulfate de cuivre - vitamines : A, E, biotine, B12, B1, D3, B6 - sulfate de manganÈse - iodure de potassium - sÍlÍnite de sodium -vitamine K1., Valeur énergétique en Joules :  2025, Valeur énergétique en Kcal : 483, Glucides : 54, Lipides : 24.5, Protides :9.7, Une fois ouverte, la boite peut se conserver au maximum 4 semaines, bien refermée dans un endroit sec et frais. Conditionné sous atmosphère protectrice.]|"
19,30€ / Kg"|"
17,37 €"
21|Bledilait 2eme age  des 6 mois jusqu'à 1 an|La boite de 900g|[Origine : FRANCE, Blédilait 2 a été formulé pour répondre aux besoins nutritionnels des bébés de 6 mois à 1 an dans le cadre d'une alimentation diversifiée, conformément à la réglementation., Le dosage et la fréquence des biberons sont proposés à titre indicatif. Le corps médical pourra adapter le régime quotidien de votre bébé en fonction de ses besoins spécifiques. Lavez-vous toujours les mains ainsi que votre plan de travail avant de préparer le biberon. Bien respecter les instructions suivantes afin d'éviter des risques pour la santé de votre bébé. Préparer le biberon juste avant le repas. Utilisez exclusivement la mesurette contenue dans cette boite. Une fois préparé, il est recommandé de consommer le biberon dans la demi-heure. Après la tétée, si votre bébé n'a pas tout bu, jetez le reste du biberon sans hésiter. Blédilait 2, par sa formulation peut entraîner une modification de la fréquence et de l'aspect des selles, sansqu'il faille s'en inquiéter. Pour tout nouveau changement de préparation infantile, nous vous recommandons d'effecteur une transition progressive en introduisant chaque jour un biberon de la nouvelle formule. Le lait maternel, aliment exclusif des premières semaines de vie, reste l'aliment de base du jeune enfant lorsque son régime de diversifie. Les impératifs nutritionnels de la croissance du nourrisson font conseiller dès 6 mois et jusqu'à l'âge d'un an l'utilisation d'un lait de suite spécialement étudié pour cette période de la vie. Le lait de suite, qui n'est qu'un élément d'une alimentation diversifiée, ne peut être utilisé comme substitut de lait maternel pendant les 6 premiers mois de la vie. La décision d'introduire des aliments, Lactose - lait ÍcrÍmÍ - huiles vÍgÍtales (palme, colza, coprah, tournesol) - galacto-oligosaccharides - fructooligosaccharides - carbonate de calcium - chlorure de potassium - vitamine C - chlorure de choline - taurine - Ímulsifiant : lÍcithine de soja - nuclÍotides - sulfate de fer - L-tryptophane - inositol - antioxydant : extrait riche en tocophÍrols - L-isoleucine - sulfate de zinc - L-cystÍine - niacine - L-carnitine - acide pantothÍnique - acide folique - sulfate de cuivre - vitamines : A,E, biotine, B1, D3, B12, B6 - sulfate de manganÈse - iodure de potassium - vitamine K1 - sÍlÍnite de sodium., Valeur énergétique en Joules :  1950, Valeur énergétique en Kcal : 465, Glucides : 59, Lipides : 20.5, Protides :9.3, Une fois ouverte, la boite peut se conserver au maximum 4 semaines, bien refermée dans un endroit sec et frais. Conditionné sous atmosphère protectrice.]|"
15,42€ / Kg"|"
13,88 €"
22|Blédilait confort Premium 6mois à 1an|La boite de 900g|[Origine : FRANCE, Blédilait Premium 2 a été conçu pour contribuer au confort digestif de votre enfant, grâce à sa formule contenant de la lactase et à sa consistance épaissie avec de l'amidon., Utilisez toujours 1 mesurette de poudre dans 30ml d'eau. Lavez vous toujours les mains ainsi que votre plan de travail avant de préparer les biberons. Versez la quantité d'eau froide nécessaire dans un biberon stérilisé. Utilisez la mesurette placéeà l'intérieur de la boîte. Ajoutez le nombre correspondant de mesurettes en vous aidant du bord araseur de la boite pour enlever le surplus. Visser la bague en plastique, agitez horizontalement pendant une dizaine de secondes. Puis agitez verticalement. Contrôlez la température de la préparation à l'intérieur de votre poignet. Après avoir donné le biberon, nettoyez le à l'eau savonneuse ainsi que les accessoires. Rincez le tout abondamment à l'eau claire puis stérilisez l'ensemble. Préparez le biberon juste avant le repas. Une fois préparé, il est recommandé de consommer le biberon dans la demi-heure. Après la tétée si votre bébé n'a pas tout bu, jetez le reste du biberon sans hésiter. Le lait maternel, aliment exclusif des premières semaines de vie, reste l'aliment de base du jeune enfant lorsque son régime se diversifie. Les impératifs nutritionnels de la croissance du nourrisson font conseiller dès 6 mois et jusqu'à l'âge d'un an l'utilisation d'un lait de suite spécialement étudiépour cette période de la vie. Le lait de suite, qui n'est qu'un élément d'une alimentation diversifiée, ne peut être utilisé comme substitut de lait maternel pendant les 6 premiers mois de la vie. La décision d'introduire des aliments complémentaires, Lait écrémé, maltodextrines, matières grasses végétales (palme, coprah, colza, tournesol), lactose, lactosérum partiellement déminéralisé, amidons (maïs, pomme de terre), taurine, inositol, bifidobactéries, ferments lactiques, émulsifiant : lécithines de soja, antioxydant : extrait riche en tocophérols, vitamines : A, D3, E, C, B1, B2, PP, B6, acide folique, B12, biotine, pantothénate de calcium, K1, minéraux : citrates de calcium, de magnésium, de potassium, de sodium et de choline, chlorures de magnésium et de potassium, phosphate de calcium, sulfates de fer, de zinc, de cuivre et de manganèse, bicarbonates de sodium et de potassium, iodure de potassium., Valeur énergétique en Joules :  1969kj, Valeur énergétique en Kcal : 469kcal, Glucides : 63,8, Lipides : 18,8, Protides :11,1g, Une fois ouverte, la boite peut se conserver au maximum 4 semaines bien refermée dans un endroit sec et frais. Conditionné sous atmosphère protectrice.]|"
17,27€ / Kg"|"
15,54 €"
23|Lait 2e âge|La bouteille de 500ml|[Origine : FRANCE, Blédilait est le seul lait 2ème âge au vitafer : une association exclusive de fer et de vitamine C dans une microcapsule, pour une meilleure absorption de fer. Pratique prêt à l'emploi., Agitez bien la bouteille avant ouverture, versez le lait infantile dans le biberon stérilisé, selon les volumes indiqués : 6-9 mois = 230ml (3 biberons par 24h), 9-12 mois : 250ml (2 biberons par 24h). Donnez à température ambiante ou faites tiédir si le lait infantile a été conservé au réfrigérateur. Une fois préparé, il est recommandé de consommer le biberon dans la demi-heure. Après le repas, jetez sans hésiter le reste d'un biberon non terminé. Blédilait 2ème âge formule liquide est prêt à l'emploi : ne pas ajouter d'eau, ne pas faire bouillir, peut être réchauffer au micro-ondes dans un récipient adapté. Le lait maternel reste l'aliment de base même lorsque le régime alimentaire se diversifie. Les impératifs nutritionnels de la croissance du nourrisson font conseiller jusqu'à l'âge de 1 an l'utilisation de lait 2ème âge, spécialement étudié pour cette période de la vie. Le lait de suite ne peut pas être utilisé comme un substitut du lait maternel pendant les 6 premiers mois de lavie. La décision d'introduire des aliments complémentaires, en particulier avant l'âge de 6 mois, ne devrait être prise que sur avis d'un professionnel de la santé., Lait écrémé, matières grasses végétales (palme, colza, coprah, tournesol), maltodextrines, lactosérum partiellement déminéralisé, lactose, phospholipides de soja, émulsifiants : lécithine de soja, monodiglycérides de colza, antioxydant : extrait riche en tocophérols, vitamines A, D3, E, C, B1, B2, PP, B6, acide folique, B12, biotine, pantothénate de calcium, K1, minéraux : citrates de calcium, de magnésium et de sodium, phosphate de calcium, sulfates de fer, de zinc, de cuivre et de manganèse, bicarbonate de sodium, iodure de potassium., Avant ouverture, conserver à température ambiante. Après ouverture, conserver au réfrigérateur et consommer dans les 48 heures. Conditionné sous atmosphère protectrice.]|"
3,36€ / L"|"
1,68 €"
24|Lait 2ème âge, de 6 à 12 mois, en relais de l'allaitement maternel|La boîte de 900g|[Origine : FRANCE, Blédilait Relais 2ème âge garantit ainsi à votre bébé une croissance harmonieuse et sans carences jusqu'à 1 an., Préparez le biberon juste avant le repas. Utilisez exclusivement la mesurette contenue dans cette boîte. Une fois préparé, il est recommandé de consommer le biberon dans la demi-heure. Versez la quantité d'eau froide nécessaire dans un biberon stérilisé. Utilisez la mesurette et ajoutez le nombre correspondant en vous aidant du bord araseur de la boîte pour enlever le surplus. Agitez horizontalement pendant une dizaine de secondes. Puis agitez verticalement pendant une dizaine de secondes. Contrôlez la température sur l'intérieur de votre poignet. Après la tétée, si votre bébé n'a pas tout bu, jetez le reste du biberon sans hésiter., Lait écrémé, maltodextrines, matières grasses végétales (palme, coprah, colza, tournesol), lactose, lactosérum partiellement déminéralisé, protéines de sérum hydrolysées, taurine, inositol, ferments lactiques, bifidobactéries, émulsifiant : lécithinede soja, antioxydant : extrait riche en tocophérols, vitamines : A, D3, E, C, B1, B2, PP, B6, acide folique, B12, biotine, pantothénate de calcium, K1, minéraux : citrates de calcium, magnésium, potassium, sodium et choline, chlorures de magnésium et potassium, phosphate de calcium, sulfates de fer, zinc, cuivre et manganèse, diphosphate ferrique, bicarbonates de sodium et potassium, iodure de potassium., Valeur énergétique en Joules :  2043, Valeur énergétique en Kcal : 487, Glucides : 63g, Lipides : 22g, Protides :10,3g, Une fois ouverte, la boîte peut se conserver au maximum 4 semaines bien refermée dans un endroit sec et frais. Conditionné sous atmosphère protectrice.]|"
18,11€ / Kg"|"
16,30 €"
25|Lait 2ème âge, de 5 à 12 mois|La boîte de 900g|[Origine : FRANCE, Le laboratoire Gallia a mis au point Gallia Calisma 2ème âge. Parce que ses bienfaits s'inspirent de ceux du lait maternel, ce lait a été conçu pour prendre le relais de l'allaitement maternel.Elaboré à partir de deux ferments lactiques rigoureusement sélectionnés par la recherche Gallia, le lait Gallia Calisma 2ème âge a été formulé pour répondre aux besoins nutritionnels des bébés de 6 mois à 1 an., Préparez le biberon juste avant le repas. Utilisez exclusivement la mesurette contenue dans cette boîte. Une fois préparé, il est recommandé de consommer le biberon dans la demi-heure. Versez la quantité d'eau froide nécessaire dans un biberon stérilisé. Utilisez la mesurette et ajoutez le nombre correspondant en vous aidant du bord araseur de la boîte pour enlever le surplus. Agitez horizontalement pendant une dizaine de secondes. Puis agitez verticalement pendant une dizaine de secondes. Contrôlez la température sur l'intérieur de votre poignet. Après la tétée, si votre bébé n'a pas tout bu, jetez le reste du biberon sans hésiter., Lait écrémé, lactose, matières grasses végétales (palme, coprah, colza, tournesol), maltodextrines, sérum partiellement déminéralisé, protéines de lait, bifidobactéries, ferments lactiques, nucléotides, émulsifiants : lécithine de soja, antioxydant :extrait riche en tocophérols, vitamines : A, D3, E, C, B1, B2, PP, B6, acide folique, B12, biotine, pantothénate de calcium, K1, minéraux : citrates de calcium, de potassium, de sodium, chlorure de magnésium, phosphates de calcium et de potassium, sulfates de fer, de zinc, de cuivre et de manganèse, carbonate de sodium, iodure de potassium., Valeur énergétique en Joules :  303, Valeur énergétique en Kcal : 72,4, Glucides : 9,1, Lipides : 3,2, Protides :1,86, Une fois ouverte, la boîte peut se conserver au maximum 4 semaines bien refermée dans un endroit sec et frais. Conditionné sous atmosphère protectrice.]|"
18,39€ / Kg"|"
16,55 €"
